Date,Day,Num_Day,Month,Num_Month,Year,Time,Author,Message
01/03/2022,Martes,1,Mar,3,2022,12:21:00,user 30,<Multimedia omitido>
01/03/2022,Martes,1,Mar,3,2022,15:28:00,user 114,"TRIBUS siento una gran alegría de saber que la *Temporada 2022 de #LaPeñaRodante* ¡empezó con todo!Junto a Paula Neder, gran artista argentina con quien compartimos el camino, recibiremos en esta oportunidad a una cantautora referente de la ciudad, *Ana María Vahos* y llega desde Panamá, un amigo de la casa, *José Yau*.Este 2022 cumplo 20 años de haber lanzado mi primer álbum como solista “Buscando Luces”, así que se vienen muchas sorpresas #ElAñoDelMapalé 📅 Fecha Sábado 5 de Marzo⏰Hora 4:00 pm .🏡Lugar La Jaguara en Santa Elena💰Valor $70.000🍷Incluye Copa de vino, café y canelazo ✍🏻Reservas Whatsapp  NNNN 🌳_*Bienvenidas y Bienvenidos a vivir una experiencia única en las afueras de Medellín y a conectarse con otro mundo posible.*__Si no deseas recibir estos mensajes, házmelo saber, ¡un abrazo!__Alejo_"
01/03/2022,Martes,1,Mar,3,2022,15:28:00,user 114,<Multimedia omitido>
01/03/2022,Martes,1,Mar,3,2022,15:29:00,user 81,<Multimedia omitido>Restauración
01/03/2022,Martes,1,Mar,3,2022,15:29:00,user 81,<Multimedia omitido>imagenfoto10UUUU .com
01/03/2022,Martes,1,Mar,3,2022,15:29:00,user 81,<Multimedia omitido>imagenfoto10UUUU .com
01/03/2022,Martes,1,Mar,3,2022,15:29:00,user 81,<Multimedia omitido>imagenfoto10UUUU .com
01/03/2022,Martes,1,Mar,3,2022,15:29:00,user 81,<Multimedia omitido>Retablos y enmarcaciones
01/03/2022,Martes,1,Mar,3,2022,15:29:00,user 81,<Multimedia omitido>Prom. Bautizo
01/03/2022,Martes,1,Mar,3,2022,15:29:00,user 81,<Multimedia omitido>Foto estudio para bebé
01/03/2022,Martes,1,Mar,3,2022,15:29:00,user 81,<Multimedia omitido>Restauración
01/03/2022,Martes,1,Mar,3,2022,15:29:00,user 81,<Multimedia omitido>Textos PDF OCR
01/03/2022,Martes,1,Mar,3,2022,15:52:00,user 29,<Multimedia omitido>
01/03/2022,Martes,1,Mar,3,2022,15:52:00,user 29,<Multimedia omitido>
01/03/2022,Martes,1,Mar,3,2022,16:40:00,user 171,"Se busca lote para rentar Maximo 500 m. Con excelente vista, para colocar glamping. Interesado comunicarse al  NNNN "
01/03/2022,Martes,1,Mar,3,2022,17:08:00,user 145,<Multimedia omitido>
01/03/2022,Martes,1,Mar,3,2022,17:57:00,user 31,<Multimedia omitido>
01/03/2022,Martes,1,Mar,3,2022,17:57:00,user 31,<Multimedia omitido>
01/03/2022,Martes,1,Mar,3,2022,19:32:00,user 14,<Multimedia omitido>
01/03/2022,Martes,1,Mar,3,2022,19:32:00,user 14,<Multimedia omitido>
01/03/2022,Martes,1,Mar,3,2022,19:55:00,user 31,"¿Qué es la crisis existencial?¿Para qué existe?¿Cómo afrontarla?Namasté 🙏🏻 Ser ExtraordinarioSi quieres crecer y crear una nueva realidad, las respuestas a estas preguntas las tengo en este Live.Te invito a que lo veas, lo sientas, te nutras y aumentes tu conexión espiritual.Namasté 🙏🏻#expansion #amor #crisisexistencial #crecerhttps://www.instagram.com/tv/CalP4FMlkPE/?utm_medium=share_sheet"
01/03/2022,Martes,1,Mar,3,2022,21:16:00,user 28,"Se vende carrito movible completo con sombrilla,. Exprimidor de naranjas y procesador de mangos, con lugar para almacenar con llaves y con rodachines grandes para facilitar su desplazamiento. Con sombrilla vale #600.000 sin sombrilla vale #550.000. se lleva al lugar de compra."
01/03/2022,Martes,1,Mar,3,2022,21:16:00,user 28,Llamar a la dueña Alma Cayzedo al. Cel. NNNN 
01/03/2022,Martes,1,Mar,3,2022,21:16:00,user 28,<Multimedia omitido>
01/03/2022,Martes,1,Mar,3,2022,21:16:00,user 28,<Multimedia omitido>
01/03/2022,Martes,1,Mar,3,2022,21:16:00,user 28,<Multimedia omitido>
01/03/2022,Martes,1,Mar,3,2022,21:16:00,user 28,<Multimedia omitido>
01/03/2022,Martes,1,Mar,3,2022,21:16:00,user 28,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,06:40:00,user 171,"Buenos dias, PROBLEMAS😭🪛Electricos o necesitas realizar alguna instalacion( breaker, lamapara, cable)?🪛Estufa de gas?🪛Bote de agua o instalacion de tuberia?🪛Destapar drenajes lavamanos, ducha de baño, lavaplatos?🪛licuadora?🪛otros.......No dudes en sonsultar tu solucion aqui en Santa Elena."
02/03/2022,Miercoles,2,Mar,3,2022,08:22:00,user 100,"Cordial Saludo, La Corporación de Acueducto Multiveredal informa que hoy 2 de marzo del 2022, se puede ver afectado el servicio de acueducto entre las 8.30 a.m. y las 9.30 a.m., *en el sector el recreo*, debido a trabajos que está realizando la empresa *Ingeniería, Consultoría en Construcción y Urbanismo Ltda.*, por una reparación el muro de contención en la quebrada Santa Elena, la empresa manifiesta que este trabajo necesario para el beneficio de la comunidad."
02/03/2022,Miercoles,2,Mar,3,2022,08:28:00,user 11,Gracias 🙏🏻 por informar
02/03/2022,Miercoles,2,Mar,3,2022,10:10:00,user 116,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,10:10:00,user 116,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,10:10:00,user 116,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,10:10:00,user 116,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,10:11:00,user 116,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,10:11:00,user 116,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,10:11:00,user 116,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,10:11:00,user 116,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,10:12:00,user 188,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,10:12:00,user 188,Vendo colchón de largo 190 ancho 140 $ 80.000
02/03/2022,Miercoles,2,Mar,3,2022,10:34:00,user 63,"Buenos días, alguien tiene conocimiento de los horarios para ponerse la santa ceniza?"
02/03/2022,Miercoles,2,Mar,3,2022,11:57:00,user 168,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,11:57:00,user 168,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,11:57:00,user 168,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,11:57:00,user 168,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,11:57:00,user 168,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,11:57:00,user 168,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,11:57:00,user 168,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,11:57:00,user 168,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,11:57:00,user 168,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,11:57:00,user 168,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,11:57:00,user 168,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,11:57:00,user 168,Arriendo casa en barro blanco cerca a la sede 2 habitaciones cocina un baño un patio techado zona verde entra carro o moto hasta la casa el bus lo deja a 200mt
02/03/2022,Miercoles,2,Mar,3,2022,12:37:00,user 12,"Ofrezco en Santa Elenaventa de garaje:Cabinas de bañoButacosBancosMesas tipo antiguasLámparas antiguasJuego de sala VenecianoImpresoraMueble de oficinaColección de Marylin MonroeCuadro de Óscar RayoCuadros JamaicanosOtros cuadros y acuarelasSillas mesedora en cuero y en mimbreButacos en MaderaPuertas de segunda4 televisores antiguosLámparas antiguasPlancha antiguaSoplete de pintura antiguo cojinesVentiladoresDuchas eléctricas de segundaLavamanos y sanitarios de segundaSala antigua Luis 15Butacas en fibra de vidrioBañeraMuchas cosas másSolo con cita, previa confirmación y fotos solo a los interesados para no llenar el chatdirectamente  NNNN "
02/03/2022,Miercoles,2,Mar,3,2022,12:41:00,user 105,Hola
02/03/2022,Miercoles,2,Mar,3,2022,12:41:00,user 105,Estoy buscando almuerzo a domicilio
02/03/2022,Miercoles,2,Mar,3,2022,12:57:00,user 128,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,12:59:00,user 46,‎Cesar Tierra Alta .vcf (archivo adjunto)
02/03/2022,Miercoles,2,Mar,3,2022,13:15:00,user 32,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,13:16:00,user 105,gracias!
02/03/2022,Miercoles,2,Mar,3,2022,13:32:00,user 63,"Buenos días, saben dónde puedo conseguir siepmorevivas?"
02/03/2022,Miercoles,2,Mar,3,2022,13:35:00,user 128,Don luis el que tiene el puesto al frente de la escuela del placer vende
02/03/2022,Miercoles,2,Mar,3,2022,13:35:00,user 63,Muchas gracias
02/03/2022,Miercoles,2,Mar,3,2022,13:42:00,user 128,Con gusto
02/03/2022,Miercoles,2,Mar,3,2022,14:16:00,user 16,"Cordial Saludo, La Corporación de Acueducto Multiveredal informa que hoy 2 de marzo del 2022, se puede ver afectado el servicio de acueducto entre las 8 a.m. y las 9 a.m., *en el sector el recreo*, debido a trabajos que está realizando la empresa *Ingeniería, Consultoría en Construcción y Urbanismo Ltda.*, por una reparación el muro de contención en la quebrada Santa Elena, la empresa manifiesta que este trabajo necesario para el beneficio de la comunidad."
02/03/2022,Miercoles,2,Mar,3,2022,14:45:00,user 157,Buenas tardes alguien me puede hacer el gran favor de informarme los horarios de la santa ceniza hoy en la parroquia del parque
02/03/2022,Miercoles,2,Mar,3,2022,14:45:00,user 157,Muchas gracias
02/03/2022,Miercoles,2,Mar,3,2022,14:59:00,user 29,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,14:59:00,user 29,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,15:08:00,user 3,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,15:08:00,user 3,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,15:08:00,user 3,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,15:14:00,user 6,Hasta las 4.
02/03/2022,Miercoles,2,Mar,3,2022,18:28:00,user 5,Buenas Saben dónde puedo comprar ceviche en Santa Elena
02/03/2022,Miercoles,2,Mar,3,2022,19:14:00,user 30,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,20:21:00,user 12,"Ofrezco en Santa Elenaventa de garaje:Cabinas de bañoButacosBancosMesas tipo antiguasLámparas antiguasJuego de sala VenecianoImpresoraMueble de oficinaColección de Marylin MonroeCuadro de Óscar RayoCuadros JamaicanosOtros cuadros y acuarelasSillas mesedora en cuero y en mimbreButacos en MaderaPuertas de segunda4 televisores antiguosLámparas antiguasPlancha antiguaSoplete de pintura antiguo cojinesVentiladoresDuchas eléctricas de segundaLavamanos y sanitarios de segundaSala antigua Luis 15Butacas en fibra de vidrioBañeraMuchas cosas másSolo con cita, previa confirmación y fotos solo a los interesados para no llenar el chatdirectamente  NNNN "
02/03/2022,Miercoles,2,Mar,3,2022,20:26:00,user 12,No tengo
02/03/2022,Miercoles,2,Mar,3,2022,20:31:00,user 28,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,20:31:00,user 28,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,20:31:00,user 28,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,20:31:00,user 28,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,20:31:00,user 28,<Multimedia omitido>
02/03/2022,Miercoles,2,Mar,3,2022,20:31:00,user 28,"Se vende carrito movible completo con sombrilla,. Exprimidor de naranjas y procesador de mangos, con lugar para almacenar con llaves y con rodachines grandes para facilitar su desplazamiento. Con sombrilla vale #600.000 sin sombrilla vale #550.000. se lleva al lugar de compra."
02/03/2022,Miercoles,2,Mar,3,2022,20:31:00,user 28,Llamar a la dueña Alma Cayzedo al. Cel. NNNN 
03/03/2022,Jueves,3,Mar,3,2022,07:02:00,user 85,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,08:00:00,user 168,Arriendo casa en barro blanco cerca a la sede 2 habitaciones cocina un baño un patio techado zona verde entra carro o moto hasta la casa el bus lo deja a  200mt
03/03/2022,Jueves,3,Mar,3,2022,08:00:00,user 168,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,08:00:00,user 168,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,08:00:00,user 168,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,08:00:00,user 168,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,08:00:00,user 168,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,08:00:00,user 168,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,08:00:00,user 168,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,08:00:00,user 168,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,08:00:00,user 168,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,08:00:00,user 168,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,08:00:00,user 168,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,08:19:00,user 200,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,08:39:00,user 37,Buenos días alguien conoce un mecánico en medellin por el norte que me cambie unos frenos de carro ?
03/03/2022,Jueves,3,Mar,3,2022,09:44:00,user 105,Buen día ☀️🌈Alguien tiene el contacto de don lucho el señor de las flores ?
03/03/2022,Jueves,3,Mar,3,2022,10:21:00,user 30,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,11:11:00,user 76,"Buenos días, alguno sabe si hay interapidisimo en santa Elena? Si es así, dónde está ubicado?"
03/03/2022,Jueves,3,Mar,3,2022,11:24:00,user 18,No hay. En Rionegro o en Medellin.
03/03/2022,Jueves,3,Mar,3,2022,11:30:00,user 46,El mas cerca es en Buenos Aires por la clínica sagrado corazón
03/03/2022,Jueves,3,Mar,3,2022,11:52:00,user 163,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,12:09:00,user 50,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,12:12:00,user 62,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,12:55:00,user 8,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,12:58:00,user 70,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,13:32:00,user 8,Ya aparecieron los dueños
03/03/2022,Jueves,3,Mar,3,2022,13:34:00,user 13,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,13:39:00,user 28,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,14:37:00,user 105,buen dia. necesito un carrito del parque disponible ahorita a las 3:15 para traer unas personas al cerezo
03/03/2022,Jueves,3,Mar,3,2022,14:39:00,user 44,‎Nicolas Trasporte.vcf (archivo adjunto)
03/03/2022,Jueves,3,Mar,3,2022,14:39:00,user 105,gracias!
03/03/2022,Jueves,3,Mar,3,2022,14:42:00,user 44,Es con mucho gusto
03/03/2022,Jueves,3,Mar,3,2022,16:00:00,user 202,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,16:09:00,user 29,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,16:09:00,user 29,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,16:11:00,user 32,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,16:13:00,user 4,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,17:03:00,user 31,"Hola, *Renatt* Red Nacional de Trámites de tránsito- está buscando los siguientes perfiles en Medellín para trabajar en esta compañía. •Mensajeros se encarga de la recolección de documentos, radiación y gestoría ante tránsito y entrega de producto final al cliente.*$1.100.000 + rodamiento (400.000)*•Líder Operativo Antioquia Se encarga de controlar operación, ser canal de comunicación entre directores y clientes, apoyar parte comercial... *$2.000.000*..*Si estas interesado/a enviar hoja de vida a ingrith.supelanoUUUU .co* con asunto HV Antioquia."
03/03/2022,Jueves,3,Mar,3,2022,17:33:00,user 3,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,18:16:00,user 62,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,19:21:00,user 59,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,19:34:00,user 54,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,19:54:00,user 14,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,"Se arrienda, vereda El Rosario parte alta, acceso pavimentado hasta la portada, 3 habitaciones, chimenea, baño con agua caliente, cocina sencilla, amplia zona verde, privada, incluye en el canon internet fibra óptica, teléfono fijo y mantenimiento del prado cada 3 meses"
03/03/2022,Jueves,3,Mar,3,2022,20:10:00,user 133,Más información en el 322 669 02 40
03/03/2022,Jueves,3,Mar,3,2022,20:22:00,user 32,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:27:00,user 12,"Ofrezco en Santa Elenaventa de garaje:Cabinas de bañoButacosBancosMesas tipo antiguasLámparas antiguasJuego de sala VenecianoImpresoraMueble de oficinaColección de Marylin MonroeCuadro de Óscar RayoCuadros JamaicanosOtros cuadros y acuarelasSillas mesedora en cuero y en mimbreButacos en MaderaPuertas de segunda4 televisores antiguosLámparas antiguasPlancha antiguaSoplete de pintura antiguo cojinesVentiladoresDuchas eléctricas de segundaLavamanos y sanitarios de segundaSala antigua Luis 15Butacas en fibra de vidrioBañeraMuchas cosas másSolo con cita, previa confirmación y fotos solo a los interesados para no llenar el chatdirectamente  NNNN "
03/03/2022,Jueves,3,Mar,3,2022,20:49:00,user 28,"Se vende carrito movible completo con sombrilla,. Exprimidor de naranjas y procesador de mangos, con lugar para almacenar con llaves y con rodachines grandes para facilitar su desplazamiento. Con sombrilla vale #600.000 sin sombrilla vale #550.000. se lleva al lugar de compra."
03/03/2022,Jueves,3,Mar,3,2022,20:49:00,user 28,Llamar a la dueña Alma Cayzedo al. Cel. NNNN 
03/03/2022,Jueves,3,Mar,3,2022,20:49:00,user 28,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:49:00,user 28,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:49:00,user 28,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:49:00,user 28,<Multimedia omitido>
03/03/2022,Jueves,3,Mar,3,2022,20:49:00,user 28,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,06:53:00,user 85,Buenos días. Saben desde qué horas atienden en la veterinaria Remington? Gracias
04/03/2022,Viernes,4,Mar,3,2022,06:53:00,user 85,La que está bajando por Santa Elena
04/03/2022,Viernes,4,Mar,3,2022,06:53:00,user 85,Gracias
04/03/2022,Viernes,4,Mar,3,2022,07:00:00,user 12,"VENDO DIRECTAMENTE FINCA, SANTA ELENA, ESCRITURA PROPIA Solo a 50 metros de la vía principal Medellín aeropuertoSolo un bus de Rionegro le deja en casaÁrea 1.350 metrosÁrea casa, dos niveles 220 m5 Alcobas, alcoba del servicio4 baños reformadosStar, BBQZonas verdesInformación directa  NNNN "
04/03/2022,Viernes,4,Mar,3,2022,07:15:00,user 63,Buenos días 🌟 creo que desde las 8
04/03/2022,Viernes,4,Mar,3,2022,07:35:00,user 85,Gracias
04/03/2022,Viernes,4,Mar,3,2022,07:35:00,user 63,Con gusto 😊
04/03/2022,Viernes,4,Mar,3,2022,08:02:00,user 7,Se eliminó este mensaje
04/03/2022,Viernes,4,Mar,3,2022,08:03:00,user 7,‎‎2 contactos.vcf (archivo adjunto)
04/03/2022,Viernes,4,Mar,3,2022,08:11:00,user 28,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,09:12:00,user 12,"Ofrezco en Santa Elenaventa de garaje:Cabinas de bañoButacosBancosMesas tipo antiguasLámparas antiguasJuego de sala VenecianoImpresoraMueble de oficinaColección de Marylin MonroeCuadro de Óscar RayoCuadros JamaicanosOtros cuadros y acuarelasSillas mesedora en cuero y en mimbreButacos en MaderaPuertas de segunda4 televisores antiguosLámparas antiguasPlancha antiguaSoplete de pintura antiguo cojinesVentiladoresDuchas eléctricas de segundaLavamanos y sanitarios de segundaSala antigua Luis 15Butacas en fibra de vidrioBañeraMuchas cosas másSolo con cita, previa confirmación y fotos solo a los interesados para no llenar el chatdirectamente  NNNN "
04/03/2022,Viernes,4,Mar,3,2022,09:18:00,user 85,Gracias
04/03/2022,Viernes,4,Mar,3,2022,10:18:00,user 59,"Buenos días, necesito un Electricista que me revise si tengo una fuga en la casa, cada mes me está llegando más de energía sin haber cambios."
04/03/2022,Viernes,4,Mar,3,2022,10:25:00,user 81,<Multimedia omitido>imagenfoto10UUUU .com
04/03/2022,Viernes,4,Mar,3,2022,10:25:00,user 81,<Multimedia omitido>imagenfoto10UUUU .com
04/03/2022,Viernes,4,Mar,3,2022,10:25:00,user 81,<Multimedia omitido>Retablos y enmarcaciones
04/03/2022,Viernes,4,Mar,3,2022,10:25:00,user 81,<Multimedia omitido>Fotocopias Escáner Ampliación Reducción
04/03/2022,Viernes,4,Mar,3,2022,10:25:00,user 81,<Multimedia omitido>Restauración
04/03/2022,Viernes,4,Mar,3,2022,10:25:00,user 81,<Multimedia omitido>Prom. Bautizo
04/03/2022,Viernes,4,Mar,3,2022,10:25:00,user 81,<Multimedia omitido>Foto Estudio
04/03/2022,Viernes,4,Mar,3,2022,10:27:00,user 124,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,11:01:00,user 22,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,11:01:00,user 22,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,11:08:00,user 96,"Cordial saludo para todos,Esperando que se encuentren muy bien, en este correo los quiero invitar a participar de cursos cortos que estaré realizando a partir de la próxima semana.Herramientas de Google para el celularBiblioteca EPM Público 	Jóvenes y adultos. Conocerás algunas herramientas básicas para manejar y almacenar de manera adecuada correo y archivos en tu dispositivos móviles.Requisitos 	Herramientas digitales para comunicación (correo) y acceso a internet, celular Smartphone para realizar las prácticasMediador(a) 	Olga Janeth Marín  Cupos disponibles 	16 Modalidad 	Presencial  Sala de investigadoresFechas 	Del 9, 16 y 23 de marzo  Horario 	Miércoles de 2:00 p.m. a 4:00 p.m. Inscripción aquí LLLL de videos desde el celularBiblioteca EPM Público 	jóvenes y adultos. Conocerás sobre aplicaciones que te permitirán editar videos desde tu celular.Requisitos 	Herramientas digitales para comunicación (correo) y acceso a internet, celular Smartphone para realizar las prácticas con al menos 500 MB de almacenamiento.Mediador(a) 	Olga Janeth Marín  Cupos disponibles 	16Modalidad 	Presencial  Sala de investigadoresFechas 	Del 10, 17 y 24 de marzo   Horario 	Jueves de 2:00 p.m. a 4:00 p.m. Inscripción aquí LLLL para proyectos con la aplicación Pinterest Biblioteca EPM Público 	jóvenes y adultos. Aprende las bases y características para el manejo de la aplicación Pinterest que te permitirá guardar imágenes e inspirarte para tus proyectos. Requisitos 	Herramientas digitales para comunicación (correo) y acceso a internet, celular Smartphone para realizar las prácticas.Mediador(a) 	Olga Janeth Marín  Cupos disponibles 	16 Modalidad 	Presencial Sala de investigadoresFechas 	Del 11, 18 y 25 de marzo  Horario 	Viernes de 2:00 p.m. a 4:00 p.m. Inscripción aquí LLLL con celular. (Grupo cerrado) quedan algunos cupos.Biblioteca EPM Público 	jóvenes y adultos. Conocerás herramientas y conceptos de la fotografía que podrás aplicar con tu celular.Requisitos 	Conocimientos básicos de herramientas digitales para comunicación (correo) y acceso a internet, celular Smartphone con al menos 500 MB de almacenamiento.Mediador(a) 	Olga Janeth Marín  Cupos disponibles 	7Modalidad 	Presencial  Sala de investigadores Fechas 	Del 7 de marzo al 4 de abril  excepto 21 de marzo por ser festivoHorario 	Lunes de 2:00 p.m. a 4:00 p.m. Inscripción aquí LLLL los que se inscriban les estaré confirmando la próxima semana en que sala de investigadores se darían los talleres."
04/03/2022,Viernes,4,Mar,3,2022,11:45:00,user 203,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,12:50:00,user 168,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,12:50:00,user 168,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,12:50:00,user 168,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,12:50:00,user 168,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,12:50:00,user 168,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,12:50:00,user 168,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,12:50:00,user 168,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,12:50:00,user 168,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,12:50:00,user 168,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,12:50:00,user 168,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,12:50:00,user 168,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,12:50:00,user 168,Arriendo casa en barro blanco cerca a la sede 2 habitaciones cocina un baño un patio techado zona verde entra carro o moto hasta la casa el bus lo deja a 200mt
04/03/2022,Viernes,4,Mar,3,2022,12:58:00,user 62,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,13:20:00,user 62,<Multimedia omitido>
04/03/2022,Viernes,4,Mar,3,2022,14:14:00,user 157,Buenas tardes depronto alguien tiene el número donde hacen domicilio de la tienda de servicarga en el plan muchas gracias 🙏
04/03/2022,Viernes,4,Mar,3,2022,14:15:00,user 22,‎Chofer Servicarga.vcf (archivo adjunto)
04/03/2022,Viernes,4,Mar,3,2022,14:15:00,user 157,Mil gracias
04/03/2022,Viernes,4,Mar,3,2022,14:17:00,user 157,Me dicen q ese número no es
